,date,RSI,MACD,BBANDS+1d,BBANDS+2d,BBANDS-1d,BBANDS-2d,comp_ratio,GC/DC
2160,2014-06-17,50.766435855837145,0.010442864577328237,1.0061321228097018,1.0094698701358358,0.9927811335051653,0.9894433861790312,0,-0.0004169513822805948
2161,2014-06-18,47.17479292363611,-0.005138357353601464,1.0078320054864418,1.0108085459062706,0.9959258438071271,0.9929493033872984,3,-0.0006918382449045968
2162,2014-06-19,47.53816533651678,-0.015691869039045514,1.0075427757020805,1.0104214815833332,0.9960279521770694,0.9931492462958167,0,-0.0007882603677660249
2163,2014-06-20,50.124477409655455,-0.012613373988742183,1.0061780906898008,1.0090344753763925,0.9947525519434334,0.9918961672568416,2,-0.0004938095670576903
2164,2014-06-23,47.76949275041514,-0.020428075883927477,1.0074611034587038,1.0103211304210118,0.9960209956094721,0.9931609686471641,2,-0.0006051674923277517
2165,2014-06-24,48.1729209796776,-0.02472246539288392,1.0072635768156435,1.010127982659965,0.9958059534383582,0.9929415475940367,1,-0.000605917192488814
2166,2014-06-25,46.434789139540875,-0.03498476526009142,1.0081369457436207,1.0109858465698858,0.9967413424385602,0.993892441612295,2,-0.0007980557352975648
2167,2014-06-26,43.61053006437572,-0.05459215387104166,1.0096741564195726,1.0125698210836973,0.9980914977630734,0.9951958330989484,1,-0.0012406699995493042
2168,2014-06-27,37.82894692137956,-0.0972521631374974,1.013639764857321,1.0168839913380612,1.0006628589343596,0.9974186324536195,1,-0.002294603934043682
2169,2014-06-30,37.07281492400114,-0.1335555645498232,1.0142781622495258,1.0178546261829327,0.9999723065158995,0.9963958425824928,0,-0.0029737757809145116
2170,2014-07-01,42.061491519821566,-0.1445219837241467,1.0118360171464096,1.0154222026131419,0.99749127527948,0.9939050898127477,1,-0.0028128543300922626
2171,2014-07-02,47.849552773716454,-0.13072619266444008,1.0079831069417942,1.0111617121859484,0.9952686859651767,0.9920900807210223,2,-0.002015147637892678
2172,2014-07-03,55.25544412008523,-0.08651893536507771,1.0037309201908837,1.006792681294251,0.991483875777416,0.988422114674049,3,-0.0005366101617354513
2173,2014-07-04,53.8151648627457,-0.05648169462779151,1.0038184375018067,1.0066701748582707,0.9924114880759504,0.9895597507194863,3,0.0002045288014684843
2174,2014-07-07,48.38259337107249,-0.05464076020822972,1.0055599861878983,1.0080797671844386,0.9954808622017379,0.9929610812051978,1,-7.55356182047251e-06
2175,2014-07-08,43.946273713751005,-0.07331648668626656,1.007452325713326,1.0098297978828448,0.997942437035252,0.9955649648657335,0,-0.0007453414627724975
2176,2014-07-09,45.195138326572085,-0.0823266258165063,1.0066105862771981,1.0089713693803768,0.997167453864484,0.9948066707613055,0,-0.0010254422882338687
2177,2014-07-10,40.21037930557179,-0.11317700119413132,1.0099526206364464,1.0125480960587836,0.9995707189470981,0.9969752435247611,2,-0.0018940663153821369
2178,2014-07-11,41.3342848434817,-0.13206915282967202,1.0092929338529757,1.0119764889625358,0.9985587134147358,0.9958751583051758,0,-0.0022373878532344627
2179,2014-07-14,45.112128678275816,-0.13180438100191338,1.007539469579419,1.0102579980668132,0.9966653556298433,0.9939468271424492,2,-0.0019714478856296402
2180,2014-07-15,48.07749962369269,-0.11892680329067673,1.0056636275076734,1.0082446791413395,0.9953394209730092,0.992758369339343,2,-0.001420509310816942
2181,2014-07-16,47.878523924080845,-0.10827996259622807,1.0055857262513372,1.0081376373707103,0.9953780817738456,0.9928261706544725,2,-0.001068257612432455
2182,2014-07-17,39.011037583046914,-0.1393882217376614,1.0107097843293265,1.013492273607757,0.9995798272156038,0.9967973379371732,1,-0.0020261766663585146
2183,2014-07-18,42.602623870416856,-0.14940878691413673,1.0086556737034527,1.0113897081274659,0.9977195360073989,0.9949855015833856,0,-0.0021564406954162063
2184,2014-07-21,44.1521685904351,-0.14997294724425103,1.0076177121355598,1.0103146352644823,0.9968300196198702,0.9941330964909476,2,-0.002002621440192476
2185,2014-07-22,45.72998581756841,-0.14312181420096692,1.006479841206664,1.0090767146039237,0.9960923476176249,0.9934954742203652,2,-0.0016816377714562458
2186,2014-07-23,45.9648481659361,-0.13532537874881712,1.0060479267492928,1.0085767186615806,0.9959327591001416,0.9934039671878536,2,-0.0014118728139328462
2187,2014-07-24,53.16760071810681,-0.10135010449144488,1.0028833697408692,1.0054325096746555,0.9926868100057236,0.9901376700719371,2,-0.00042878637068810566
